"","RotSFPLS","RotSFPCA","RSFL","RSFMax","RSFCI","NOBJ","CoxLasso","CoxRidge","CoxBoost","RotSFPLS","RotSFPCA","RSFL","RSFMax","RSFCI","NOBJ","CoxLasso","CoxRidge","CoxBoost"
"1",0.514214463840399,0.459351620947631,0.497755610972569,0.530174563591022,0.520199501246883,0.543142144638404,NA,0.50573566084788,0.574563591022444,0.154748362774672,0.149992770839391,0.148556652400413,0.147870856674207,0.146374824288879,0.150837339989298,NA,0.144315383823145,0.16484211034895
"2",0.474691111996812,0.543642885611798,0.434037465125548,0.509764846552411,0.505380629732961,0.459944200876843,NA,0.498605021921084,0.491032283778398,0.146122090550889,0.139734454016832,0.138851403068082,0.138363177495064,0.138151255361582,0.142624332570177,NA,0.137055783225605,0.152696317043482
"3",0.588262056414923,0.610555050045496,0.499545040946315,0.542766151046406,0.561419472247498,0.478616924476797,NA,0.587807097361237,0.515923566878981,0.142067108489897,0.139480329484757,0.136912018300936,0.135968902822014,0.135890480729201,0.140306868748393,NA,0.134831738448758,0.155106030995711
"4",0.590156794425087,0.5448606271777,0.469512195121951,0.537020905923345,0.532665505226481,0.616724738675958,NA,0.571428571428571,0.589721254355401,0.151480819344394,0.139620637010931,0.14259438095428,0.141471341718738,0.14084330842205,0.14047062401511,NA,0.140871188173652,0.156079743197509
"5",0.513109978150036,0.506554989075018,0.505462490895848,0.522942461762564,0.492716678805535,0.460670065549891,NA,0.53495994173343,0.507647487254188,0.145387194665883,0.134975286008798,0.134115763355133,0.134970213223501,0.133991879506239,0.1370997805223,NA,0.135685217631215,0.163530553154442
"6",0.518369690011481,0.493685419058553,0.498277841561424,0.555683122847302,0.505166475315729,0.459816303099885,NA,0.471297359357061,0.520091848450058,0.157090329392096,0.147144684767128,0.148750297692918,0.148600543902163,0.149057880633663,0.147954282311275,NA,0.151124374574825,0.177759965589757
"7",0.619028340080972,0.612145748987854,0.491497975708502,0.614574898785425,0.590688259109312,0.609716599190283,NA,NA,0.513765182186235,0.124805608432336,0.126870004906162,0.130333432386702,0.121336973908046,0.123556531025933,0.130061601761872,NA,NA,0.134627241387177
"8",0.600292112950341,0.642161635832522,0.58033106134372,0.563291139240506,0.604186952288218,0.544303797468354,NA,0.593476144109055,0.625608568646543,0.173344858303613,0.148362738367632,0.153743839193537,0.159359423620001,0.157467221141374,0.14678251205582,NA,0.146960028357633,0.174000880613666
"9",0.595227950575202,0.601193012356199,0.481465700894759,0.565402641670217,0.57903706859821,0.554324669791223,NA,0.578610992756711,0.535151256923732,0.168262215013074,0.147833603806472,0.147588250112327,0.153854288753124,0.150621578034036,0.146200833006673,NA,0.145056980332427,0.158903147558611
"10",0.589566020313943,0.623268698060942,0.558633425669437,0.596952908587258,0.633887349953832,0.585410895660203,0.525854108956602,0.548938134810711,0.481532779316713,0.132151554259008,0.135916498259133,0.133261230789984,0.129750547758151,0.131953389988666,0.139003462910026,0.131571936377104,0.130546018998287,0.149063840325919
"11",0.618879056047198,0.673746312684366,0.614749262536873,0.665486725663717,0.597050147492625,0.605309734513274,NA,0.647197640117994,0.630088495575221,0.12711352132453,0.118485545142264,0.117563937308268,0.118519183834116,0.117659368224285,0.118351975705084,NA,0.122089110245399,0.139769935113757
"12",0.675567423230975,0.607476635514019,0.619492656875834,0.608144192256342,0.581441922563418,0.714285714285714,NA,0.655540720961282,0.624833110814419,0.137992350373968,0.121125586544055,0.123116606857311,0.125484860430238,0.12460337654102,0.121655271785306,NA,0.129899833074956,0.13004843500242
"13",0.622145328719723,0.528719723183391,0.496193771626298,0.562629757785467,0.544636678200692,0.623529411764706,NA,0.572318339100346,0.54878892733564,0.109757987179112,0.107604524673376,0.106633015934273,0.10429021362971,0.105991085029356,0.109802072378775,NA,0.117876682866602,0.129434359965931
"14",0.633908045977012,0.566666666666667,0.538505747126437,0.525287356321839,0.481609195402299,0.566091954022989,0.4,0.643103448275862,0.47183908045977,0.157824735115983,0.136169126782351,0.136662725064671,0.141089622351434,0.137724913249821,0.133649196621579,0.131338485394074,0.138119086157103,0.15711084783746
"15",0.638343069569835,0.633032395114179,0.689856611789697,0.574614976101965,0.632501327668614,0.519915029208709,NA,0.702602230483271,0.488050982474774,0.153424668872979,0.130063962755978,0.131692055924341,0.142410075162775,0.134678455797253,0.130162825581144,NA,0.126077358407701,0.141182175151905
"16",0.621396054628225,0.579666160849772,0.540212443095599,0.455235204855842,0.540971168437026,0.61608497723824,0.52959028831563,0.656297420333839,0.533383915022762,0.115726894496439,0.115145433807992,0.115109109289112,0.11154995978115,0.113090971822641,0.117239573306452,0.120714273614221,0.11763279311438,0.129304359107923
"17",0.581297976273552,0.636427076064201,0.499651081646895,0.630146545708304,0.563852058618283,0.609909281228193,0.501744591765527,0.630146545708304,0.534542916957432,0.130193669778313,0.11871717382837,0.121154225117257,0.121525422952749,0.119125115320526,0.117075363240571,0.123070984904948,0.119875203503209,0.137805910539322
"18",0.600452744765139,0.589134125636672,0.56140350877193,0.597623089983022,0.618562535370685,0.629315223542728,0.486700622524052,0.633276740237691,0.510469722693831,0.133839477149056,0.12086932780597,0.119233171506134,0.122369264546391,0.121664828091985,0.120481722323986,0.129560896673143,0.124757586032646,0.142777126810438
"19",0.592687620269403,0.558050032071841,0.491340602950609,0.610006414368185,0.568954457985888,0.558691468890314,0.508659397049391,0.624118024374599,0.529826812059012,0.110894292805454,0.106703136467677,0.108745989174765,0.106797439244459,0.106300875326926,0.108677765790407,0.126382205019156,0.110454965460755,0.127008905395813
"20",0.628942486085343,0.686456400742115,0.623376623376623,0.54978354978355,0.500309214594929,0.562770562770563,NA,0.649969078540507,0.531230674087817,0.151242990315057,0.129595115632173,0.131125430531993,0.136105977159615,0.131490646480998,0.127072707402398,NA,0.12983596010453,0.168119440094021
