"","RotSFPLS","RotSFPCA","RSFL","RSFMax","RSFCI","NOBJ","CoxLasso","CoxRidge","CoxBoost","RotSFPLS","RotSFPCA","RSFL","RSFMax","RSFCI","NOBJ","CoxLasso","CoxRidge","CoxBoost"
"11",0.542430542430542,0.501984501984502,0.466641466641467,0.527499527499528,0.520884520884521,0.541674541674542,NA,NA,0.474957474957475,0.123470722604366,0.115412439656995,0.137117040244108,0.127019730775036,0.136136932275975,0.117485870431035,NA,NA,0.128632600764133
"12",0.528478437754272,0.506102522375915,0.483930024410089,0.567127746135069,0.559194467046379,0.53580146460537,0.542717656631408,0.549837266069976,0.54353132628153,0.117610231334135,0.107619106172429,0.135511258465997,0.125611379666699,0.134195491140601,0.107194748181481,0.1088489593565,0.10842754124199,0.119958084725858
"13",0.55374531835206,0.547003745318352,0.493445692883895,0.582584269662921,0.556741573033708,0.526217228464419,NA,0.530149812734082,0.510674157303371,0.133450167208419,0.130712693254174,0.140096251284654,0.134405787141189,0.139148791612137,0.132613689941856,NA,0.13064830248042,0.145417218963997
"14",0.513883217639853,0.581053491220906,0.494283380971825,0.531033074724377,0.51143323805635,0.493875051041241,NA,0.563495304205798,0.559820334830543,0.123143695602054,0.108676303574846,0.134860277139396,0.127378646658642,0.135180491631915,0.106763022628693,NA,0.106472695467129,0.116792954462283
"15",0.571058917197452,0.543988853503185,0.48328025477707,0.576632165605096,0.552945859872611,0.586982484076433,NA,NA,0.528065286624204,0.113486495149274,0.115575700760227,0.138190595547889,0.127369868857792,0.135634361107433,0.119065440887893,NA,NA,0.120470848105794
"16",0.550992604126119,0.522966134682756,0.468859478396263,0.56091864538731,0.567730634488128,0.554106656286493,NA,NA,0.521603736862592,0.146045495079977,0.125330308353806,0.148758057894203,0.13890880751187,0.149029094965219,0.123779364226166,NA,NA,0.132721856746277
"17",0.506593190316867,0.506396378665617,0.494390867939382,0.525880732139343,0.530997835071836,0.501476087384373,NA,NA,0.54398740405432,0.117929701573166,0.118330432424637,0.1366604244218,0.126583176858808,0.134540029622997,0.118851106003256,NA,NA,0.126269905740601
"18",0.522824814670308,0.524970737417089,0.5134607881389,0.513265704252829,0.504486929379633,0.514046039797113,0.508973858759266,0.529262582910652,0.520483808037456,0.130632757374651,0.110367956427549,0.139695392735847,0.130508238224338,0.141726064741551,0.109303496045216,0.107556019346733,0.10776129184577,0.135238084566278
"19",0.55392246922653,0.574499356972258,0.52213852654786,0.544368914201727,0.56678302406761,0.542715414293588,0.547492191805989,0.552636413742421,0.601873966562557,0.119568141200474,0.110372604281368,0.136768343761035,0.126217725919656,0.137765881144744,0.110158949476508,0.110766693832109,0.110549463297924,0.121512131349302
"20",0.536363636363636,0.542148760330578,0.539669421487603,0.554545454545455,0.572107438016529,0.531404958677686,NA,0.531198347107438,0.482231404958678,0.126592051645521,0.114860523453123,0.137489477978421,0.130798607884395,0.137078521874681,0.114831226793769,NA,0.114706343265023,0.127628271373435
"21",0.568999604586793,0.556544088572558,0.494464215104784,0.512257809410834,0.555950968762357,0.586595492289443,0.569790431000395,0.570185844207197,0.559114274416766,0.138345808514566,0.133395612308363,0.14763977088956,0.141099731362043,0.146364389728971,0.134094222335234,0.133725613921798,0.133348817298047,0.146177886275103
"22",0.521449559255632,0.464250734573947,0.522624877571009,0.500097943192948,0.536141038197845,0.553183153770813,NA,0.533790401567091,0.480705190989226,0.152078781211533,0.123435059320586,0.144172320919414,0.139140112183645,0.148252850649611,0.1200053871997,NA,0.115471365246994,0.12948144865382
"23",0.568362831858407,0.495132743362832,0.560619469026549,0.536946902654867,0.542256637168142,0.572566371681416,NA,0.586725663716814,0.531637168141593,0.139458410287311,0.13417881174093,0.147664973617501,0.140227708853422,0.146105902299119,0.134534810554512,NA,0.133885328919782,0.155797189687488
"24",0.545134612000704,0.520675699454514,0.567306000351927,0.482843568537744,0.530177723033609,0.509414041879289,0.495512933309872,0.550941404187929,0.47281365475981,0.161802525380253,0.128508870524078,0.148401713589043,0.143944732315375,0.151983702188458,0.12638939186797,0.121991750702617,0.122441846688968,0.129580934916874
"25",0.515253565768621,0.517234548335975,0.507527733755943,0.467511885895404,0.520602218700475,0.514857369255151,0.476228209191759,0.549128367670364,0.488906497622821,0.14105870702885,0.134535555758706,0.148969458012493,0.141764260970401,0.148834576141783,0.13433253821696,0.134085225735652,0.134405092685089,0.14778524414097
"26",0.530234390388024,0.485719913334646,0.532794957652157,0.544612960409691,0.470947409887729,0.505022651171952,NA,NA,0.513492219814851,0.175493704202808,0.145414139701664,0.149924988461923,0.151327442451689,0.155552220067008,0.142087965167751,NA,NA,0.145940277556168
"27",0.507211050172659,0.489945155393053,0.490757668088564,0.536258379037172,0.52488320130002,0.586024781637213,NA,0.511882998171846,0.467397928092626,0.135695585152579,0.134617148332355,0.148616452432709,0.14061860719979,0.146475194955527,0.135482565344291,NA,0.133817692327343,0.149919048799055
"28",0.506907137375288,0.487145049884881,0.533576362240982,0.514198004604758,0.477168073676132,0.4623944742901,NA,0.530698388334612,0.490214888718342,0.159780149015935,0.126616505706409,0.145878855133562,0.143725427697466,0.151953177884131,0.125763837865407,NA,0.115697307475261,0.130419144640614
"29",0.529508797653959,0.56341642228739,0.464442815249267,0.523643695014663,0.574596774193548,0.514296187683284,NA,NA,0.535007331378299,0.150784815511911,0.13436539256235,0.147958203307979,0.141744517024656,0.150990050800949,0.133235828902026,NA,NA,0.136502075832301
"30",0.495499357051007,0.536005143591942,0.529575653664809,0.465280754393485,0.517359622803258,0.530647235319331,0.47428204029147,0.541791684526361,0.464852121731676,0.139470533647319,0.124475847680262,0.144771301923952,0.137673140615802,0.144903637684398,0.123990844448836,0.128111809259343,0.127947760485199,0.147832264337871
"31",0.649852306294024,0.576687116564417,0.565780504430811,0.598954783003863,0.620086344012724,0.608952510793002,0.596455351056578,0.632810724835265,0.612133605998637,0.135400931491829,0.130399806621808,0.146211635826551,0.138351243583356,0.145931699139039,0.131705609404697,0.133061815333275,0.129382948377434,0.141686523813993
"32",0.629783310281236,0.60696173351775,0.510373443983402,0.620331950207469,0.606500691562932,0.59174734900876,0.518672199170125,0.618948824343015,0.568003688335639,0.153390391595198,0.121759005652921,0.142849565989084,0.137719859707267,0.147923705235457,0.118598417357883,0.115945130087657,0.115614954896707,0.139416943824788
"33",0.621480472297911,0.572888283378747,0.498410535876476,0.571525885558583,0.530653950953679,0.595140781108084,0.583560399636694,0.624205267938238,0.589464123524069,0.144860551927078,0.129989299295849,0.145124491607458,0.138273204637832,0.147391509570237,0.130152474941239,0.128075237107702,0.130593240063629,0.142338906113119
"34",0.628984177940839,0.611786287548727,0.500802568218298,0.567301077734464,0.56294427883513,0.561568447603761,0.608576014675533,0.598486585645494,0.606053657418023,0.150856382027187,0.126227317207427,0.14811816192022,0.13979664658322,0.149971838435761,0.124348754326596,0.125531912191293,0.125157327202537,0.140330694946278
"35",0.572109654350417,0.579022646007151,0.517520858164482,0.596901072705602,0.607628128724672,0.604529201430274,NA,0.596901072705602,0.559237187127533,0.139662440275217,0.130157263578088,0.146335577475925,0.138740387793614,0.145815046946098,0.13074459272715,NA,0.129953413058888,0.152083379761734
"36",0.558129370629371,0.539554195804196,0.523601398601399,0.581949300699301,0.513548951048951,0.594842657342657,0.560096153846154,0.574737762237762,0.542395104895105,0.151135267616501,0.119477005813807,0.148426771036525,0.141142243300119,0.148865615360958,0.119997882362615,0.120473038528999,0.118770090351456,0.148784779440315
"37",0.62435407773534,0.570882947652213,0.463266681644574,0.552460121321051,0.569085598741856,0.600988541900697,NA,0.615592001797349,0.577623006066053,0.147628505189974,0.129951038294385,0.148046418241524,0.142386475470979,0.148331228367687,0.129070595146934,NA,0.129278388864923,0.150697181700982
"38",0.616942052594834,0.603909704444962,0.54200605073307,0.578775890155923,0.59460088433791,0.636490574819642,NA,0.636723295322318,0.634163369792879,0.151204356122628,0.127237083519524,0.144689082173791,0.138718665604439,0.149170452874007,0.12472245479909,NA,0.123301078972781,0.13873756885276
"39",0.573448905109489,0.562271897810219,0.454379562043796,0.561359489051095,0.565465328467153,0.539233576642336,NA,0.554972627737226,0.553375912408759,0.144877873240776,0.134663760909171,0.14800184805069,0.14128738465171,0.146923803046433,0.134448013817149,NA,0.133411044817618,0.148461552493726
"40",0.586474754397989,0.506282842129312,0.448252227553119,0.511766049805803,0.598126570710532,0.530271875713959,NA,0.567511994516792,0.628741146904272,0.150338489610815,0.122473023646885,0.145174768396938,0.138578911703171,0.148038154503521,0.119393434771807,NA,0.118573770518924,0.128460437946025
"41",0.54973221117062,0.541315990818669,0.550879877582249,0.550114766641163,0.576702371843917,0.542846212700842,NA,NA,0.552983932670237,0.141655388057222,0.135267604301055,0.142163572364221,0.136874341029405,0.142635138836512,0.136229439770686,NA,NA,0.14604912612912
"42",0.551660174364682,0.532183268410313,0.575588944537192,0.518271192728622,0.559265442404007,0.51956965312558,0.504173622704507,0.551103691337414,0.511036913374142,0.137574547376292,0.125358106742163,0.140451269899171,0.136178677351393,0.142225278210221,0.124272287251382,0.126707914805844,0.12613523406075,0.134722306439927
"43",0.552887600910784,0.532187952804802,0.537155868350238,0.501759470089009,0.547712688884289,0.539018836679776,NA,NA,0.518526185054854,0.14183437945061,0.13585567612573,0.144608444866252,0.139004446168234,0.143659258373764,0.136432309273036,NA,NA,0.142348803585683
"44",0.581199518817666,0.509881422924901,0.526207252105173,0.581715071318096,0.525691699604743,0.512115483760096,0.555421893796185,0.589276507991064,0.537377556281148,0.132406887475455,0.125896625511804,0.14102793540156,0.132657306971026,0.140591059692346,0.127209361586669,0.125617881379549,0.126450277063318,0.141725058277755
"45",0.518385291766587,0.472022382094325,0.54396482813749,0.536570743405276,0.51378896882494,0.515787370103917,0.503597122302158,0.533573141486811,0.463429256594724,0.141764190222569,0.135491006519012,0.142650523035265,0.138497566502974,0.142963166553355,0.134763984685714,0.13571580335057,0.134510333204147,0.146617931034448
"46",0.559111111111111,0.511644444444444,0.526755555555556,0.452266666666667,0.518222222222222,0.536,NA,0.550222222222222,0.544711111111111,0.132391601349814,0.123600843314997,0.141382905174909,0.134196728629828,0.140314455184239,0.126593572565917,NA,0.125416926572068,0.127082773398426
"47",0.591364547276371,0.553652760065586,0.514665695026416,0.542903989797777,0.558025141191474,0.546912005829841,NA,0.579887046820915,0.522681727090545,0.141364331229359,0.12864409906489,0.143544667729675,0.137649026869325,0.142974464923856,0.128763113511755,NA,0.130135767395704,0.145086651779999
"48",0.561930606706726,0.548362085675518,0.521806551657298,0.535568908703237,0.526070943981392,0.600503973638302,0.50184144213995,0.573560767590618,0.488854429152937,0.136425935973203,0.131459149491863,0.1420398952449,0.136675495630905,0.140799057911393,0.132559698409536,0.133795449016407,0.132482840327978,0.148542048111886
"49",0.568034118602762,0.56783103168156,0.547725426482535,0.575345247766044,0.521730300568643,0.590373679935012,NA,0.606620633631194,0.513809910641755,0.136095978355148,0.129667256625246,0.14158263353506,0.136276120393743,0.1409602725094,0.129500504755848,NA,0.129437923050308,0.142653807521383
"50",0.595785440613027,0.575583420411007,0.525426680599094,0.54858934169279,0.57697666318356,0.508359456635319,0.526471612678509,0.608150470219436,0.606408916753744,0.138378550595616,0.132501929848532,0.142890228797684,0.136034583177999,0.140861984375549,0.131679319780192,0.132267984532678,0.132429214826931,0.14675221285136
"51",0.495682210708117,0.512521588946459,0.514896373056995,0.532815198618307,0.481649395509499,0.462219343696028,NA,0.487478411053541,0.496545768566494,0.144854816170491,0.131650206560064,0.145603184808438,0.140197498083992,0.146383056215781,0.129953538875421,NA,0.131564859474718,0.13953690661457
"52",0.483687943262411,0.441666666666667,0.483687943262411,0.49822695035461,0.503368794326241,0.527127659574468,0.477659574468085,0.490425531914894,0.497695035460993,0.142314275849439,0.123333110480802,0.144457939946985,0.137089153037637,0.145019236665186,0.122362564275225,0.129441482374858,0.122528040368954,0.149616472430792
"53",0.458490905816676,0.468215379074374,0.53160453808752,0.465874302179002,0.489825319647038,0.496308301818837,0.488564739780299,0.522780479020349,0.493607059247254,0.16250238597545,0.138926997337625,0.150172550118813,0.147718127867886,0.153157045337717,0.137943451456237,0.158362056333785,0.137159781624117,0.164325367558345
"54",0.510371650821089,0.455920484010372,0.591184096802074,0.515773552290406,0.524416594641314,0.509075194468453,NA,0.479472774416595,0.476447709593777,0.135527464509945,0.123546406194656,0.140600106315016,0.136456923509144,0.140875586065614,0.124157999069252,NA,0.121203923980833,0.128081107317482
"55",0.564971751412429,0.537126715092817,0.610976594027441,0.519370460048426,0.563559322033898,0.562550443906376,NA,0.540556900726392,0.535714285714286,0.140686968813306,0.131153830864694,0.146301311429922,0.137543324076623,0.145780722254288,0.131481943631668,NA,0.132936537029685,0.152271206253444
"56",0.567422205147906,0.571456012293508,0.538417210910488,0.564925086438725,0.57952362658471,0.538417210910488,NA,NA,0.488282750672301,0.147624890420264,0.125707773930568,0.144141104269039,0.141051678462128,0.145718415517218,0.125833603058487,NA,NA,0.138046583689644
"57",0.487214927436075,0.509675190048376,0.507774706288874,0.465791292328956,0.471492743607464,0.515203870076019,NA,0.490670352453352,0.496026261230131,0.144660457936915,0.126439248533144,0.14634975549193,0.13951533801875,0.147871261168916,0.125568453459604,NA,0.125885413539519,0.14948061244762
"58",0.540068104426788,0.529625425652667,0.570715096481271,0.478774120317821,0.510102156640182,0.498978433598184,0.501702610669694,0.501021566401816,0.519863791146425,0.146671492444367,0.130542738898709,0.144104826382358,0.139159848964028,0.144823342410354,0.129596052394315,0.127075228293428,0.128285239289061,0.134118532619941
"59",0.490833182065711,0.484116899618806,0.580141586494827,0.525140678889091,0.471773461608277,0.471228898166636,0.5837720094391,0.483390815029951,0.579233980758758,0.165078840086264,0.1366907472874,0.151363555985882,0.149751957020904,0.155195438695982,0.134655841718476,0.132709870463732,0.132346340555184,0.148182355986096
"60",0.489529914529915,0.506837606837607,0.546581196581197,0.546581196581197,0.494230769230769,0.503846153846154,0.562179487179487,0.537179487179487,0.504059829059829,0.129357401052718,0.123541562701595,0.140165281813047,0.133302244059898,0.139700127832655,0.123960027675476,0.12291381053825,0.122942087972217,0.142291423622468
"61",0.598945750054909,0.57588403250604,0.503623984186251,0.55370085657808,0.561388095761037,0.581374917636723,0.382604875905996,0.573468043048539,0.466505600702833,0.141256277712237,0.131452097564969,0.144588624098729,0.139551550539548,0.144727108724463,0.131780059400512,0.13053212058709,0.130219610545133,0.143292444713249
"62",0.537867410426947,0.504827290281056,0.459772580991204,0.562111134949582,0.567260244582708,0.587213044411071,0.516627333190303,0.571765715511693,0.54044196524351,0.139167193706997,0.12659509156512,0.14512984073094,0.137109123672967,0.145987700832293,0.127884064359382,0.127152638535884,0.128000164504864,0.148290321182508
"63",0.574147667851914,0.507216063585024,0.521439029491738,0.549257477515164,0.555532315415185,0.560133863208534,0.418950010458063,0.563689604685212,0.447605103534825,0.137708485693959,0.127011016044219,0.146231850606885,0.136020617436744,0.144609592169862,0.126373688521249,0.125336754387228,0.126598930751721,0.143849565331167
"64",0.551739719837325,0.548124717577949,0.56394035246272,0.580659737912336,0.536827835517397,0.583145051965658,0.585630366018979,0.557614098508812,0.613194758246724,0.142036766105029,0.129287517281413,0.144547145194394,0.137959737185548,0.144181547202784,0.130168585246239,0.132920155932101,0.130378882574687,0.13698941555894
"65",0.58891584250793,0.589475648441874,0.560552341854824,0.530322821421907,0.613547303601418,0.551222242955775,NA,0.591714872177645,0.594327299869379,0.150625141503591,0.128667403580571,0.14740900806496,0.138087660168559,0.150405916838209,0.126825530375069,NA,0.126708461306379,0.134237934753249
"66",0.630705394190871,0.54149377593361,0.4774377593361,0.549533195020747,0.570020746887967,0.555238589211618,NA,0.594398340248963,0.52152489626556,0.136086105475555,0.132110697321515,0.14552927189482,0.138730343731665,0.144098288331555,0.133406502191765,NA,0.131672352214547,0.14073259238835
"67",0.584881756756757,0.568623310810811,0.48754222972973,0.541596283783784,0.546875,0.524493243243243,NA,0.567567567567568,0.497255067567568,0.146365636983195,0.129095958812782,0.148155441931077,0.140949712821293,0.15027314150404,0.128356545384428,NA,0.129067770267306,0.153364006784398
"68",0.587463226974429,0.550803349174021,0.505996831862412,0.496492419099344,0.558949988685223,0.527268612808328,0.470468431771894,0.594930979859697,0.518895677755148,0.140101244915815,0.132856257415845,0.144276535891722,0.134901093429531,0.142342961536726,0.133854137134419,0.130420104802374,0.131919716655225,0.153880955575255
"69",0.597643097643098,0.546085858585859,0.559132996632997,0.563762626262626,0.581439393939394,0.619739057239057,0.50273569023569,0.582281144781145,0.557449494949495,0.139981870330783,0.127421717006896,0.146003211372996,0.135593616702773,0.146680211367629,0.127132507174675,0.127339386427299,0.127202605154489,0.147148503723636
"70",0.588049605411499,0.553551296505073,0.512514092446449,0.523337091319053,0.558737316798196,0.56662908680947,0.551972942502818,0.578354002254791,0.536865839909808,0.151529451116189,0.137781699025021,0.146577700224007,0.140864441615294,0.145863577077667,0.135742028825891,0.140193371539982,0.137530800607388,0.152130628733554
"71",0.599540141789615,0.551255029699176,0.530753017819506,0.528836941942901,0.55278789040046,0.584977965127419,0.541099827553171,0.591301015520215,0.535159992335697,0.129316807811128,0.126749341473407,0.143869884674786,0.134831563672339,0.141425190230276,0.127086207123694,0.129203372776503,0.129793910714095,0.132021800517945
"72",0.536564981195153,0.609277058086084,0.542624320936063,0.542624320936063,0.536356038445466,0.529460927705809,NA,0.589636439615545,0.54346009193481,0.152898733013957,0.136942103515344,0.144063054371497,0.140154487771205,0.146243163215896,0.133943825667734,NA,0.134598465599955,0.155188811456076
"73",0.528313253012048,0.567670682730924,0.469477911646586,0.560843373493976,0.528112449799197,0.557028112449799,NA,0.544578313253012,0.544176706827309,0.132153100969118,0.128762573352503,0.145523436666264,0.137844668111657,0.142840884237736,0.132659820825914,NA,0.135103986407659,0.135791520429689
"74",0.542978208232445,0.523405972558515,0.507465698143664,0.536117836965295,0.540556900726392,0.553268765133172,0.559322033898305,0.574858757062147,0.525423728813559,0.130255078640032,0.117349104913774,0.136105000189492,0.127428237314838,0.13721177441187,0.117671991654133,0.121074915720246,0.120239820735108,0.140209513333843
"75",0.580761864226431,0.556927005745903,0.555224515854437,0.620557565439455,0.564588210257502,0.61310917216429,0.506916365184082,0.640349010427751,0.514364758459247,0.124940605464273,0.129029595812961,0.142839701713119,0.134500128055358,0.140395893505007,0.131180687176779,0.126533696885214,0.127088453636581,0.133834703153821
"76",0.584418034333145,0.535936615732881,0.491982644784003,0.562346727032635,0.563855876249764,0.559894359554801,NA,0.574419920769666,0.568383323901151,0.166557966169474,0.140050771113605,0.149195309811522,0.144736705338182,0.15206165314872,0.136925053902075,NA,0.13349484560512,0.152514041124817
"77",0.55630284396618,0.527094542659493,0.490392006149116,0.565334358186011,0.564950038431975,0.531706379707917,NA,0.562644119907763,0.539584934665642,0.128510791348511,0.124313652830203,0.140552877492341,0.132923300399836,0.139940308127854,0.125242179741983,NA,0.130647148876259,0.151464912395975
"78",0.544922691182616,0.521730045967405,0.502089427496866,0.5342666109486,0.512954450480568,0.51838696197242,NA,0.573129962390305,0.548683660676974,0.141880514009853,0.123255644460371,0.140859633387619,0.135791672572855,0.142169016958639,0.123427261551163,NA,0.127083701262869,0.146147566564869
"79",0.601119258973369,0.598996526437669,0.513701273639521,0.577962176765727,0.53512157468159,0.540910845233501,NA,0.591084523350058,0.542647626399074,0.127677191420338,0.127075395333302,0.145181368810036,0.135914064724333,0.141963779097772,0.130322421801606,NA,0.128211377413731,0.135343175585619
"80",0.566416040100251,0.503132832080201,0.55952380952381,0.546992481203007,0.573725981620719,0.567042606516291,0.555555555555556,0.582289055973267,0.519632414369257,0.155569778252869,0.135478697630046,0.14427518110247,0.143266869716621,0.146799177074027,0.134824903694588,0.133899822275297,0.13303515067264,0.146390855507478
"81",0.557397959183673,0.538265306122449,0.464710884353741,0.541666666666667,0.572704081632653,0.580569727891156,0.455144557823129,0.575042517006803,0.544642857142857,0.156944495800135,0.133914007875268,0.151283137392513,0.146882709856055,0.152378000541638,0.130071418873252,0.129595947910453,0.129637181872514,0.139400194027327
"82",0.570353334727159,0.532720050177713,0.510767300857203,0.547146142588334,0.589379050804934,0.577461844030943,0.559899644574535,0.57892536065231,0.56031779218064,0.14557953175629,0.139635873820122,0.148739326275291,0.141882505227437,0.146163129917241,0.139962169238514,0.143831302423955,0.139161287830288,0.151939105049371
"83",0.62262443438914,0.570135746606335,0.582805429864253,0.5289592760181,0.59185520361991,0.52737556561086,NA,0.612443438914027,0.534389140271493,0.147545742019685,0.132044604607687,0.150017436294218,0.141534399817135,0.150990360722081,0.132202280156674,NA,0.131700227665809,0.142471722427788
"84",0.640637450199203,0.535657370517928,0.511155378486056,0.500199203187251,0.579880478087649,0.594621513944223,NA,0.635657370517928,0.557370517928287,0.148392942849707,0.137733115945352,0.147329518984028,0.14050079653967,0.146937833995103,0.137136607592611,NA,0.139212500126458,0.150162500252803
"85",0.556425610317826,0.509442653155228,0.477890373099954,0.519115614923998,0.580147397512667,0.573468447719945,0.585444495624136,0.596269000460617,0.577844311377245,0.150480776235804,0.132664802630629,0.14880457312092,0.146017582232916,0.151460740273313,0.13118549685246,0.130309388653547,0.130859645439449,0.145688669482762
"86",0.552795031055901,0.550077639751553,0.5,0.538625776397516,0.594138198757764,0.563082298136646,0.511840062111801,NA,0.590062111801242,0.144874496151675,0.135404245699907,0.149508274404351,0.140550380038909,0.146995614674121,0.134976946455081,0.136880858306029,NA,0.144060520572482
"87",0.586383462924332,0.539541058221126,0.528731272520387,0.509008154750616,0.506542765029395,0.581452683481889,0.537265313863076,0.600417219798976,0.526645173525507,0.148876523942978,0.130696095871917,0.148364859667681,0.143728121539674,0.152916457764554,0.130046866064247,0.135556817417067,0.130985527915108,0.156090536251078
"88",0.586827765932244,0.594408907841744,0.507225775882492,0.540156361051883,0.572376214167259,0.525941719971571,NA,0.579957356076759,0.603648424543947,0.145314170081245,0.137004099005173,0.150908013253568,0.14199579821594,0.147206734379385,0.136215119524373,NA,0.137441898582526,0.141174288884767
"89",0.56989247311828,0.518120270808443,0.546993229788929,0.534846674631621,0.557347670250896,0.542413381123059,0.467144563918758,0.587614496216647,0.479291119076065,0.156501501331533,0.140335568842892,0.151959023859338,0.146665910800857,0.153595975651352,0.139902319476656,0.144282306070107,0.141496722972073,0.162353113910409
"90",0.563161450123846,0.540193650078811,0.502589506867823,0.525557306912857,0.577347444269309,0.561585228552128,NA,0.537041206935375,0.543571267732493,0.144331838280042,0.133034328450001,0.148630239429998,0.141708905928352,0.147690626628954,0.135211441778245,NA,0.134864164504701,0.133793640997246
"91",0.630775411811973,0.604459622338289,0.552430695058256,0.612695861791884,0.632382482924869,0.60747288067497,NA,0.61229409401366,0.596826034552029,0.158304986693017,0.139922068501317,0.153025371292683,0.146143304588991,0.154094366512978,0.138292391594418,NA,0.138141267413009,0.151254303380207
"92",0.578783151326053,0.552930688656118,0.51593492311121,0.560508134611099,0.546690439046133,0.570537107198574,NA,0.617784711388456,0.511031869846222,0.150159095900277,0.138549593757074,0.150778786642689,0.145399735172377,0.15018039191191,0.138842106101295,NA,0.139271027169033,0.153438613781966
"93",0.63654181184669,0.552482578397212,0.51698606271777,0.549433797909408,0.501959930313589,0.593858885017422,0.375,0.601045296167247,0.496515679442509,0.156844936532166,0.140784334268668,0.154613933867593,0.148581332198417,0.155066675182862,0.139558906703047,0.136071062682053,0.140186087955495,0.141645426782814
"94",0.628711857464673,0.606799098914602,0.613352447266025,0.578537784149089,0.588367806676224,0.636084374360025,0.528568502969486,NA,0.521605570346099,0.152902296573909,0.139693953645241,0.150116880886632,0.146887808416688,0.15043519105221,0.140069774496196,0.13972136421178,NA,0.150627086387208
"95",0.63010666130006,0.565908633527873,0.553632521634132,0.60837190581606,0.588247132219762,0.597102032602133,NA,0.601529482793319,0.586637150332059,0.154270544873949,0.140425441772571,0.148579594975752,0.14428656380497,0.15062354600721,0.137812403382304,NA,0.141800226133884,0.153258069041732
"96",0.617262036831595,0.577324162414023,0.542711337918793,0.590414910139783,0.609940093188374,0.548923896161526,NA,0.629465276236965,0.522520523629909,0.156561790731179,0.138501647275182,0.154563442625116,0.146987440500605,0.153897182209483,0.139596509639559,NA,0.139714769938267,0.154983415176524
"97",0.579316028018129,0.555830243098476,0.530284301606922,0.526163988463123,0.552533992583436,0.551297898640297,NA,0.603419859909353,0.53976102183766,0.157400681926332,0.138990915159572,0.151636359139894,0.147184470012327,0.153525553455659,0.136507578029161,NA,0.137322323094031,0.146212573289949
